"term";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high";"case";"model";"null.deviance";"df.null";"logLik";"AIC";"BIC";"deviance";"df.residual";"nobs";"dependent";"cause"
"233";"scale(perc_less_highschool)";0.995886677365601;0.064313870100787;-0.064088906633022;0.948899434911828;0.877619400390636;1.12928125410129;"Fixed Radius 100km";"deathsAdj_LCA.rsd";179.045180094434;162;-349.168736538384;728.337473076768;774.74372608887;73.5873378407025;149;163;"deathsAdj_LCA";"LCA"
"234";"scale(perc_fonasa_AB)";0.957315274473782;0.0598977516971548;-0.728282784165945;0.466440498723721;0.851645818999852;1.07703695398621;"Fixed Radius 100km";"deathsAdj_LCA.rsd";179.045180094434;162;-349.168736538384;728.337473076768;774.74372608887;73.5873378407025;149;163;"deathsAdj_LCA";"LCA"
"235";"scale(perc_fonasa_CD)";1.03735974581067;0.0315428582495457;1.16282357589337;0.244901089711228;0.975305671363424;1.10368267918116;"Fixed Radius 100km";"deathsAdj_LCA.rsd";179.045180094434;162;-349.168736538384;728.337473076768;774.74372608887;73.5873378407025;149;163;"deathsAdj_LCA";"LCA"
"236";"scale(perc_overcrowding_medium)";1.01574743731728;0.0350891462073753;0.445286780244294;0.65611252013361;0.947846454811134;1.08762541860077;"Fixed Radius 100km";"deathsAdj_LCA.rsd";179.045180094434;162;-349.168736538384;728.337473076768;774.74372608887;73.5873378407025;149;163;"deathsAdj_LCA";"LCA"
"237";"scale(hr_anual)";0.985283652105997;0.0408480489247143;-0.362947753319727;0.716643913524659;0.909680555198564;1.06769121733733;"Fixed Radius 100km";"deathsAdj_LCA.rsd";179.045180094434;162;-349.168736538384;728.337473076768;774.74372608887;73.5873378407025;149;163;"deathsAdj_LCA";"LCA"
"238";"scale(heating_degree_15_winter)";0.952569918416848;0.0617253369893805;-0.787225665882111;0.43114977519022;0.843759014049942;1.07474944933071;"Fixed Radius 100km";"deathsAdj_LCA.rsd";179.045180094434;162;-349.168736538384;728.337473076768;774.74372608887;73.5873378407025;149;163;"deathsAdj_LCA";"LCA"
"239";"(Intercept)";0.000467579709950319;0.117041374825321;-65.5147868234287;0;0.000371548469156795;0.00058777097014018;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"240";"mp25_10um";1.15709445054602;0.0442956216823335;3.29405194791056;0.000987542457003533;1.06104398847539;1.26211581069432;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"241";"scale(urbanDensity)";0.961724711607416;0.0150048947493828;-2.60095338826755;0.00929650843803012;0.933825670473124;0.990434336557097;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"242";"scale(perc_female)";1.11575734649464;0.0509108292315862;2.15147563915739;0.031438676608084;1.00979531092058;1.23378587783195;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"243";"scale(perc_ethnicityOrig)";0.978607682360966;0.0290815800358988;-0.743578917396973;0.457131261693184;0.923977036389089;1.03554659711616;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"244";"scale(perc_rural)";1.0372353519685;0.0411639347896973;0.888128366018289;0.374471705836101;0.956697837740791;1.12420645011366;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"245";"scale(perc_woodHeating)";0.981795599177166;0.0397563341052908;-0.462118557564553;0.64399630288399;0.908145871542398;1.06119817523056;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"246";"scale(log(income_median))";0.978121568709475;0.0328734755094736;-0.67292286396821;0.500996365474003;0.917168654051448;1.04317666725112;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"247";"scale(perc_less_highschool)";0.964596223070339;0.0365963294684864;-0.98495361196646;0.324646857287568;0.897573474124447;1.03641894508821;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"248";"scale(perc_fonasa_AB)";1.03734134922904;0.0338075871709859;1.08440288384529;0.278186205646142;0.970829610408361;1.10857519217736;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"249";"scale(perc_fonasa_CD)";1.04483193099276;0.0187377401076106;2.34051922186193;0.0192569471107813;1.00715818006089;1.08398005148398;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"250";"scale(perc_overcrowding_medium)";1.08967161160818;0.0209645614714276;4.09626393626554;4.19871212303388e-05;1.04582886519342;1.13525549665927;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"251";"scale(hr_anual)";0.929742118265671;0.0224208175300903;-3.24912431837536;0.00115760874603688;0.889682466944056;0.971670210426597;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"252";"scale(heating_degree_15_winter)";0.96375477601594;0.0326897940072724;-1.12935549395328;0.258747899602709;0.903939097634224;1.02741520056788;"Fixed Radius 100km";"deathsAdj_RSP.rsd";285.68771603;190;-580.585205221493;1191.17041044299;1239.95451186369;170.593488813522;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"253";"(Intercept)";0.00517384015936147;0.0498985824765684;-105.496786230692;0;0.0046920370996316;0.00570479491954726;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"254";"mp25_10um";1.02627858767774;0.0184404528776327;1.40664863355975;0.159531604287876;0.989864802584392;1.06402421566029;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"255";"scale(urbanDensity)";0.997106916042887;0.00797566536576826;-0.363264615656435;0.71640722311387;0.981551458412115;1.01292172491275;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"256";"scale(perc_female)";1.01787068613479;0.0344480956903395;0.514190475037754;0.607118826481843;0.951031686185261;1.08946144994546;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"257";"scale(perc_ethnicityOrig)";1.00295265792627;0.0138084705136202;0.213514407015288;0.830925753023906;0.976216832534415;1.03034066241104;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"258";"scale(perc_rural)";0.966779928136456;0.0198401363340244;-1.70283061228523;0.0885997722700701;0.929927756283661;1.00504515046911;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"259";"scale(perc_woodHeating)";1.01261217026735;0.019627071973578;0.638572036032931;0.523101377809721;0.974457640147091;1.05226664258458;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"260";"scale(log(income_median))";0.957969378147205;0.0157748363943962;-2.72202289800844;0.00648836465440042;0.928843973527019;0.988021787987838;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"261";"scale(perc_less_highschool)";0.947482367203281;0.0173002749084347;-3.11827137407277;0.00181915218351963;0.915843652912995;0.980187704595695;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"262";"scale(perc_fonasa_AB)";1.04294883312153;0.0165882030441807;2.53506165155031;0.0112427537536911;1.00951771465196;1.07748165715143;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"263";"scale(perc_fonasa_CD)";1.02898914917908;0.00943946730496337;3.02738606508148;0.00246678686301081;1.01010371380023;1.04822128736682;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"264";"scale(perc_overcrowding_medium)";1.04407079783966;0.0117622268179355;3.66659322689521;0.000245803331362612;1.02038745779254;1.06832241493328;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"265";"scale(hr_anual)";0.98297868618389;0.0111820671355462;-1.53530123537407;0.124709850842819;0.961712992197899;1.00463755938329;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"266";"scale(heating_degree_15_winter)";0.991435445836906;0.0152895574281547;-0.562569633542201;0.573727974705741;0.962176678846031;1.02158509599141;"Fixed Radius 50km";"deathsAdj_AllCauses.rsd";328.392446219839;190;-824.117231525644;1678.23446305129;1727.01856447199;164.606876898904;177;191;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"267";"(Intercept)";0.00140251850608281;0.0640827321107317;-102.515693529339;0;0.0012367513552065;0.00158993181998988;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"268";"mp25_10um";1.01735745946922;0.0235525676794167;0.730643884850668;0.464996699393792;0.971483484833036;1.06544756873597;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"269";"scale(urbanDensity)";0.974830962269144;0.00910472627041361;-2.7997761041362;0.00511380624582779;0.957580166893228;0.992373719447757;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"270";"scale(perc_female)";1.04220177271957;0.0318564352520691;1.29755774945812;0.194439348603989;0.97932819940865;1.10958714581631;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"271";"scale(perc_ethnicityOrig)";0.999238380495816;0.0178684188124486;-0.0426400170973601;0.965988495453347;0.964655153132074;1.0346488000632;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"272";"scale(perc_rural)";0.970139996653507;0.0266027191255976;-1.13954108633521;0.254477541722058;0.920771631223834;1.02197672356498;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"273";"scale(perc_woodHeating)";1.02377346368589;0.0236878917322732;0.99186856894421;0.321261643359897;0.977262638892599;1.07235365870349;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"274";"scale(log(income_median))";0.985505271607335;0.0199541699037668;-0.731716894452616;0.464341382493936;0.947706613001079;1.02481227870363;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"275";"scale(perc_less_highschool)";0.942471265616671;0.0225376285057231;-2.62892999230349;0.00856539921333411;0.901706814620933;0.984994267810585;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"276";"scale(perc_fonasa_AB)";1.05395792195999;0.0208488533162262;2.52064352346208;0.0117140456174626;1.01180758702156;1.09797191254996;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"277";"scale(perc_fonasa_CD)";1.03399803447044;0.0113720273289495;2.93992216324785;0.00328294706306922;1.01122416925819;1.05732231271402;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"278";"scale(perc_overcrowding_medium)";1.01845353819351;0.0131299220485629;1.3926463310887;0.163726765306583;0.992534722894138;1.04495673084461;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"279";"scale(hr_anual)";0.988878340748471;0.0132648873291349;-0.843125692390904;0.399158151038476;0.963565904120253;1.01499708430812;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"280";"scale(heating_degree_15_winter)";0.991892831697152;0.0196350529444743;-0.414575408560212;0.678452753474621;0.954393060283771;1.03075219723713;"Fixed Radius 50km";"deathsAdj_CAN.rsd";197.896694884614;190;-616.529561474919;1263.05912294984;1311.84322437054;118.973753426829;177;191;"deathsAdj_CAN";"CAN"
"281";"(Intercept)";0.00189106939418186;0.0689935587941526;-90.8869306424109;0;0.00165135538121515;0.00216511009526076;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"282";"mp25_10um";1.06955349309444;0.0254873088925428;2.63822538078111;0.00833411715559165;1.01737638564479;1.12442044069275;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"283";"scale(urbanDensity)";0.991471667465586;0.0106413839274303;-0.804867761046084;0.420895994054713;0.970901327116865;1.01248866364398;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"284";"scale(perc_female)";1.03516609251244;0.0439952565968908;0.785582182564855;0.432112306197218;0.949196814320281;1.12913999789908;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"285";"scale(perc_ethnicityOrig)";0.963035035541735;0.0192612627366557;-1.95550451169805;0.0505235513643261;0.927191347678149;1.00000437641925;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"286";"scale(perc_rural)";0.996661858935038;0.0274825651649454;-0.121667139442035;0.903162638776756;0.944410512936188;1.0517034497933;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"287";"scale(perc_woodHeating)";0.984281180843923;0.0266314109965344;-0.594924161598522;0.551894165792115;0.934122416628198;1.03710145862569;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"288";"scale(log(income_median))";0.939496375984031;0.0217538003549326;-2.86898456847541;0.00411791888872985;0.900310950544082;0.980411383724283;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"289";"scale(perc_less_highschool)";0.932853125727525;0.0239356161760047;-2.90393660767539;0.00368502764854144;0.889985559287734;0.977719654033461;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"290";"scale(perc_fonasa_AB)";1.04228847693164;0.0226138075771746;1.83156923648303;0.0670156236450041;0.997071339170261;1.08957026810164;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"291";"scale(perc_fonasa_CD)";1.02347015132317;0.0127503480504297;1.81947679104998;0.0688387205209005;0.998154816245521;1.04943087137489;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
